"","V1"
"1521110631534260","10.7835903-10.803321980356-10.8066225-10.8068469617-10.75-10.7260599"
"1521130751535783","21.01124483185-10.766129429041-10.787764669388-10.730852785315-10.730744814924-10.8171473-10.779492333935"
"1521273348199107","10.726910700135-10.741962426559-10.797913712459-10.773447283294-10.726910700135"
"1521769931482549","10.766129429041-10.777698260699-10.7829504-10.779934425415-10.8171473-10.8585741-10.779492333935-10.741962426559-10.803321980356-10.79258767-10.797913712459-10.8066225-10.755595133788-10.7750301-10.8068469617-10.7841666667-21.06324963-10.808119400078"
"1522484031407199","10.779492333935-10.75950582733-10.797913712459-10.7726402-10.8068469617-10.801555428539"
"1522953398019219","10.7829504-10.730744814924-10.779934425415-10.803321980356-10.803321980356-10.741962426559-10.8068469617-10.816938324444"
"1523529171293144","10.779492333935-10.7694-10.79258767-10.797913712459-10.8068469617-10.808119400078"
"1523731894619534","10.773447283294-10.7827902-10.804150856204-10.779973522098-10.72790167305"
"1524582311198491","10.806138-10.767313098301-10.8585741-10.779492333935-10.741962426559-10.803321980356-12.91991765-10.79258767-10.79258767-10.797913712459-10.75-10.8068469617-10.7677002-10.801555428539"
"1530719623918188","10.730744814924-10.779492333935-10.741962426559-10.79258767-10.784618187806-10.8068469617-10.779973522098-10.801555428539-10.808119400078"
"1567953666779823","10.726910700135-10.741962426559-10.79258767-10.79258767-10.784618187806-10.738611111111-10.801555428539-10.726910700135-10.808119400078"
"1572121796367964","10.764627840446-10.8129225-10.7694-10.819966714184-10.779492333935-10.780833333333-10.799289589969-10.8585741-10.726910700135-10.741962426559-10.79258767-10.797913712459-10.787859-10.773447283294-10.779973522098-10.726910700135"
"1622645184641178","10.779934425415-10.7154715-10.8585741-10.741962426559-10.7768402-10.8068469617"
"1628952527355431","10.7899704-10.790258594234-10.7940111-10.730852785315-10.780524473274-10.730744814924-10.728783919759-10.780833333333-10.7907801-10.799289589969-10.803321980356-10.779492333935-10.803321980356-10.73012121984-10.803321980356-10.7694-10.766129429041-10.8171473"
"1632516320346884","10.730852785315-10.775833333333-10.799289589969-10.726910700135-10.779492333935-10.741962426559-10.808119400078"
"1633105003608340","10.730852785315-10.730744814924-10.8585741-10.779492333935-10.803321980356-10.7837296-10.787859-10.801555428539-10.726910700135-10.808119400078"
"1633352696938851","10.8585741-10.741962426559-10.79258767-10.797913712459-10.773447283294-10.808119400078"
"1635523966717207","21.01124483185-10.780833333333-10.8585741-10.726910700135-10.741962426559-10.79258767-10.79258767-10.797913712459-10.781373055482-10.729649866797-10.781373055482"
"1636003713338961","10.787594544051-10.7694-10.730744814924-10.8585741-10.803321980356-10.803321980356-10.7694-10.79258767-10.79258767-10.797913712459"
"1638369666436552","10.7777824-10.767003764258-10.730744814924-10.8585741-10.77207330075"
"1638404066448058","10.7807903-10.75-10.779492333935-10.780833333333-10.8585741-10.779492333935-10.741962426559-10.79258767-10.8068469617"
"1639234236343256","10.8049818-10.7940111-10.730744814924-10.803321980356-10.797913712459-10.753842394284-10.787859-10.80288639-10.773447283294-10.794629850425-10.795663625-10.786334-10.75"
"1639584749662644","10.730744814924-10.780833333333-10.803321980356-10.766129429041-10.79258767-10.79258767-10.660204542205"
"1639987146252693","10.764627840446-10.7769519588-10.8585741-10.726910700135-10.779492333935-10.797913712459-10.7807903-10.726910700135"
"1640490862888349","10.779934425415-10.7807903-10.9724544993-10.76096798517-10.768915165541-10.7777824-10.766129429041-10.762200730909-10.787764669388-10.729509080508-10.730852785315-10.767003764258-10.779934425415-10.795590790197-10.8585741-10.803321980356-10.741962426559-10.773447283294"
"1640739022870216","10.7899704-10.790258594234-10.779492333935-10.730852785315-10.730744814924-10.780833333333-10.813112038302-10.8171473-10.803321980356-10.803321980356"
"1641268906161436","10.785859280932-10.803321980356-10.803321980356-10.79258767-10.79258767-10.760562188506"
"1644463915809406","10.7829571025-10.766129429041-10.833641635469-10.730744814924-10.726910700135-10.779492333935-10.741962426559-10.79258767-10.79258767-10.797913712459-10.777747462188-10.789192-10.780855698549-10.726910700135-10.791412983219"
"1646438118961908","10.7835903-10.764627840446-10.8049818-10.779492333935-10.7694-10.787764669388-10.730852785315-10.730744814924-10.8585741-12.91991765-10.797913712459-10.79423034573-10.723758905799-10.753842394284-10.7856302-10.80288639-10.7856302-10.8068469617-10.794629850425-10.7841666667"
"1646841375578580","10.7694-10.7694-10.7777824-10.787594544051-10.7899704-10.779492333935-10.7694-10.806138-10.762200730909-10.787764669388-10.729509080508-10.780833333333-10.8171473-10.7694-10.779492333935-10.79258767-10.797913712459-10.723758905799-21.024166666667-10.7980404-10.7856302-10.80288639-10.812470749412"
"1647618032193437","10.75-10.7903776-10.7940111-10.730744814924-10.780833333333-10.813112038302-10.803321980356-10.766129429041-10.79258767-10.797913712459-10.787859"
"1648463938763389","10.7835903-10.779934425415-10.8585741-10.779492333935-10.79258767-10.79258767-10.726910700135-10.7843752"
"1649583141928958","10.8488503-10.7694-10.844890332328-10.7777824-10.787764669388-10.8585741-10.79258767-10.860573905"
"1651039455150853","10.780833333333-10.8585741-10.741962426559-10.79258767-10.797913712459-10.8777-10.8068469617-10.726910700135"
"1653587124920347","10.7829504-10.758847635223-10.7899704-10.7829504-10.777698260699-10.729411608643-10.730852785315-10.730744814924-10.779934425415-10.813112038302-10.8171473-10.775833333333-10.803321980356-10.766129429041-10.7730503"
"1654603448137988","10.764627840446-10.7829571025-10.7829504-10.729411608643-10.730852785315-10.779934425415-10.8171473-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.803321980356-10.7694-10.79258767-10.79258767-10.797913712459-10.79423034573-10.773447283294-10.7818051727-10.755595133788-10.8068469617-10.7677002-10.816938324444-10.7903776-10.789192-10.79423034573-10.7827902-10.801555428539"
"1655146798087250","10.766129429041-10.780775419592-10.730744814924-10.8171473-10.79258767-10.8171473"
"1656655851269317","10.764627840446-10.806138-10.730852785315-10.730744814924-10.779492333935-10.741962426559-10.79258767-10.760562188506-10.81589517-10.8068469617-10.846117924-10.8488503-10.729451347451-10.72790167305-10.773741394188-10.726910700135-10.808119400078"
"1658349747755273","10.8585741-10.797913712459-10.775483896073-10.8068469617-10.72790167305-10.726910700135"
"1658807861043817","10.787764669388-10.741962426559-10.795663625-10.72790167305-10.801555428539"
"1660688707503183","10.777698260699-10.729411608643-10.730852785315-10.730744814924-10.813112038302-10.8171473-10.8585741-10.779492333935-10.803321980356-10.79258767-10.7837296-10.760978525335-10.773447283294-10.777698260699"
"1660743537535575","10.779492333935-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.787859-10.738611111111-10.789192-10.7704268-10.779288450166-10.726910700135"
"1663033437300136","21.01124483185-10.8585741"
"1666883243555497","10.7154715-10.730744814924-10.779934425415-10.8585741-10.779492333935-10.79258767-10.79258767-10.797913712459-10.787859-10.726910700135"
"1666942073552391","10.764627840446-10.7694-10.766129429041-10.7899704-10.730852785315-10.780833333333-10.8171473-10.803321980356-10.779492333935-10.741962426559-10.803321980356-10.79258767-10.801555428539-10.726910700135"
"1667249380197549","10.76096798517-21.01124483185-10.767003764258-10.780833333333-10.8585741-10.726910700135"
"1667642960158946","10.7819004-10.7829504-10.7829504-10.777537591563-10.7899704-10.729411608643-10.8585741-10.8554313"
"1668861940027419","10.7807903-10.779934425415-10.775833333333-10.8585741-10.779492333935-10.8068469617"
"1668948343347366","10.7844439-10.730744814924-10.766129429041-10.79258767-10.797913712459-10.7768402-10.874420983149-10.816874263333-10.755595133788-10.779973522098-10.8068469617-10.7677002-10.792438-10.816938324444-21.06324963-10.789192-10.727599639211-10.7835903-10.72790167305-10.801555428539-10.808119400078"
"1669211723325292","10.766129429041-10.777698260699-10.730744814924-10.728783919759-10.780833333333-10.8585741-10.79258767-10.79258767-10.738611111111-10.8068469617-10.870842640759-10.808119400078"
"1674156579463035","10.766129429041-10.813112038302-10.8171473-10.803321980356-10.803321980356-10.7841091-10.766129429041-10.759583317746-10.7929997-10.912801269844-10.8171473-10.791412983219"
"1674223596191112","10.844890332328-10.780833333333-10.79258767-10.793835984512-10.787859-10.738611111111"
"1683424385228146","10.729411608643-10.8171473-10.726910700135-10.741962426559"
"1685403541673769","10.7829504-10.75-10.8171473-10.7769519588-10.7694-10.7841666667-10.729451347451-10.765541919847-10.7807903-10.760524296444-10.779288450166-10.727359179346-10.808119400078"
"1687268201496255","10.779934425415-10.8585741-10.7730503-10.773447283294-10.816874263333-10.72790167305-10.726910700135"
"1687617991524721","10.8585741-10.726910700135-10.779492333935-10.79258767-10.79258767-10.738611111111-10.8068469617-10.727359179346-10.726910700135-10.808119400078"
"1688923641330525","10.730852785315-10.780833333333-10.8171473-10.803321980356-10.79258767-10.79258767-10.755595133788-10.767313098301"
"1699349833629920","10.77014849532-10.764627840446-10.7829571025-10.766129429041-10.787764669388-10.726910700135-10.779492333935-10.7694-10.79258767"
"1702212190009530","10.7694-10.730744814924-10.7694-10.7694-10.7694-10.7694-10.7694"
"1702382643325689","10.779934425415-10.7711897-10.790258594234-10.780833333333-10.8171473-10.772277371056-10.8171473-10.8171473"
"1705907336358636","10.806337345686-10.726910700135-10.779492333935-10.79258767-10.797913712459-10.787859-10.8068469617"
"1716829768546132","10.8585741-10.726910700135-10.741962426559-10.806337345686-10.729451347451-10.808119400078"
"1719199448311480","10.7835903-10.7768402-10.75-10.75-10.787540368818-10.781608166192-10.789192-10.7835903"
"1720652581497239","10.779934425415-10.8585741-10.726910700135-10.779492333935-10.75950582733-10.76612200006-10.7677002-10.766129429041-10.77207330075"
"1723085601253037","10.7829504-10.7829504-10.7829504-10.729411608643-10.772393308507-10.7829504-10.7677002"
"1725778104317661","10.7694-10.808119400078-10.766129429041-10.7899704-10.790258594234-10.7940111-10.730852785315-10.7907801-10.813112038302-10.803321980356-10.766129429041-10.79258767-10.786334-10.75202-10.801555428539"
"1730701060492919","10.7899704-10.7829504-10.7694-10.730744814924-10.8585741-10.741962426559-10.8009071-10.79258767-10.797913712459-10.781608166192"
"1732962863593662","10.730744814924-10.726910700135-10.741962426559-10.787859-10.660173396268-10.801555428539-10.726910700135-10.808119400078"
"1772571746303512","10.726910700135-10.741962426559-10.79258767-10.755595133788-10.738611111111-10.7843752-10.808119400078"
"1802021953358265","10.730744814924-10.8171473-10.7694-10.803321980356-10.779492333935-10.741962426559-10.803321980356-10.79258767-10.79258767-10.7694-10.726910700135"
"1910318259193873","10.766129429041-10.779492333935-10.7694-10.730744814924-10.8585741-10.726910700135-10.779492333935-10.741962426559-10.803321980356-10.79258767-10.797913712459-10.773447283294-10.806337345686-10.8068469617-10.7841666667-10.781373055482"
"1918074828416926","10.7771196-10.7711897-10.7771196-10.772277371056-10.8171473-10.8061275"
"1930036233887304","10.775833333333-10.730744814924-10.779492333935-10.7730503-10.767313098301-10.729451347451-10.727599639211"
"1932747286950640","10.766129429041-10.7694-10.7899704-10.7940111-10.730852785315-10.780833333333-10.8171473-10.803321980356"
"1934781353412802","10.764627840446-10.76096798517-10.730744814924-10.741962426559-10.797913712459-10.801144417231-10.773447283294-10.889174720429-10.738611111111-10.801555428539-10.808119400078"
"2186266901513403","10.766129429041-10.75-10.7694-10.8171473-10.755595133788-10.7750301-10.792438"
"10100186504575452","10.766129429041-10.777698260699-10.790258594234-10.767313098301-10.7929997-10.767313098301-10.777698260699-10.766129429041"
"10101850038859288","10.777698260699-10.779788-10.8171473-10.777698260699-10.813112038302-10.8171473-10.7929997-10.8171473-10.767313098301-10.777698260699-10.767313098301"
"10102750816468698","10.766129429041-10.779788-10.777698260699-10.779934425415-10.766129429041-10.8171473-10.767313098301"
"10103284601249614","10.779934425415-10.8171473-10.8171473-10.816874263333-10.8171473-10.7677002-10.78071470058"
"10103397799779096","10.779934425415-10.766129429041-10.777698260699-10.7903566-10.777698260699-10.790258594234-10.780833333333-10.813112038302-10.8171473-10.766129429041-10.7929997-10.772393308507-10.8171473-10.8171473-10.727359179346"
"10153004755491600","10.766129429041-10.8171473-10.777698260699-10.78392654-10.777698260699-10.767313098301-10.813112038302-10.8171473-10.766129429041-10.8171473-10.76612200006-10.816874263333-10.767313098301-10.766129429041-10.777698260699-10.7694"
"10153041441842692","10.7777824-10.763370132014-10.730852785315-10.730744814924-10.7929997"
"10153059125551986","10.766129429041-10.767313098301-10.7711897-10.767313098301-10.8171473-10.766129429041-10.7929997-10.767313098301-10.772821261302-10.767313098301-10.8171473-10.767313098301"
"10153066498476856","10.7771196-10.771507966836-21.01124483185-10.806337345686-10.7829504-10.780833333333-10.8171473-10.7829504"
"10153088552791432","10.766129429041-10.8171473-10.777698260699"
"10153201469391724","10.766129429041-10.7711897-10.7829504-10.780833333333-10.813112038302-10.7769519588-10.766129429041-10.76612200006-10.727359179346"
"10153245622198310","10.767313098301-10.779788-10.777698260699-10.767003764258-10.813112038302-10.7769519588-10.766129429041-10.7694-10.782853210143-10.767313098301-10.7713156"
"10153276223956818","10.766129429041-10.7899704-10.729411608643-10.730852785315-10.77877128763-10.775833333333-10.730744814924-10.780833333333-10.8585741-10.803321980356-10.7694-10.795495589442-10.795495589442-10.795495589442"
"10153310309248652","10.7835903-10.7819004-10.768915165541-10.7829504-10.7829504-10.7829504-10.7694-10.7829504-10.7837296-10.779148221547-10.7807903"
"10153344650455368","10.7777824-10.730852785315-10.730744814924-10.780833333333-10.7769519588-10.779492333935-10.755595133788-10.779148221547-21.06324963"
"10153350961903406","10.7771196-10.766129429041-10.777329760768-10.8171473-10.766129429041-10.8171473-10.8171473-10.767313098301"
"10153388021858882","10.7777824-10.7899704-10.780833333333-10.79258767-21.06324963"
"10153414105677772","10.766129429041-10.8171473-10.766129429041-10.7929997-10.772821261302-10.8171473-10.816874263333-10.816938324444"
"10153425952533532","10.766129429041-10.7694-10.776406017273-10.7774496-10.777698260699-10.779934425415-10.790258594234-10.767313098301-10.8171473-10.8171473-10.794960714911-10.76612200006-10.8171473-10.779148221547-10.777347060613"
"10153534752532024","10.766129429041-21.01124483185-10.767313098301-10.777698260699-10.777698260699-10.767313098301-10.8171473-10.779492333935-10.7929997-10.772821261302-10.794960714911-10.8171473-10.779148221547-10.772821261302-10.766129429041-10.8171473"
"10153606275521140","10.7822027-21.01124483185-10.7777824-10.780833333333-10.813112038302-10.7769519588-10.8171473-10.7829504"
"10153623207422850","10.7819004-10.771507966836-10.7843752-10.806337345686-10.771507966836-10.772393308507-10.8171473-10.7829504-10.779148221547"
"10153633400425090","10.766129429041-10.7843752-10.7694-10.8171473-10.816938324444"
"10153669267841768","10.779492333935-10.797913712459-10.76612200006-10.8171473"
"10153710102894362","10.7777824-10.777537591563-10.763370132014-10.7829504-10.779492333935-10.7694-10.7940111-10.779934425415-10.779492333935-10.79258767-10.8050785-10.773447283294-10.757289056046-10.8068469617-21.0333-10.7903776-10.769518934128-10.777537591563"
"10153716637132428","10.779934425415-10.777698260699-10.790258594234-10.777698260699-10.8171473-10.766129429041-10.7837296-10.7677002-10.816938324444"
"10153728221469138","10.729509080508-10.779492333935-10.777698260699-10.777698260699-10.726910700135"
"10153731740018430","10.766129429041-10.7843752-10.8171473-10.7694-10.8171473-10.779934425415-10.767313098301-10.7929997-10.767313098301-10.76612200006-10.816874263333-10.8171473-10.816938324444-10.766129429041-10.772821261302-10.804790805609"
"10153737899247416","10.771507966836-10.7843752-10.7829504-10.777698260699-10.767313098301-10.773278596056-10.8171473-10.77688321548-10.779148221547-10.7677002-10.766129429041-10.777698260699-10.7829504-10.7844439"
"10153747645909914","10.7829504-10.779788-10.730852785315-10.780524473274-10.730744814924-10.780833333333-10.813112038302-10.7769519588-10.7713804-10.755595133788-10.7829504-10.7677002-21.06324963"
"10153751415924284","10.77014849532-10.771507966836-10.779934425415-10.7771196-10.7736902-10.768915165541-10.777698260699-10.8171473-10.811886978201-10.7829504-10.7903566-21.01124483185-10.7829504-10.7694-10.768915165541-10.777537591563-10.763370132014-10.766129429041-10.7899704-10.781373055482-10.777537591563-10.7903776-10.758093141193-10.729411608643-10.775833333333-10.779934425415-10.780833333333-10.805812795616-10.767313098301-10.8171473-10.7694-10.7769519588-10.7929997-10.794960714911-10.773278596056-10.8171473-10.8171473-10.8171473"
"10153784229920844","10.766129429041-10.80237679518-10.779934425415-10.767313098301-10.813112038302-10.8171473-10.766129429041-10.8050785-10.8050785-10.8171473"
"10153797046377316","10.7694-10.790258594234-10.790258594234-10.7837296-10.797913712459-10.790258594234-10.773447283294-10.790258594234"
"10153813028960160","10.7771196-10.777329760768-10.7771196-10.7711897-10.797913712459-10.8171473"
"10153841092772164","10.729411608643-10.779934425415-10.8171473-10.8171473-10.8171473-10.76612200006-10.816874263333-10.8171473-10.777347060613-10.8171473"
"10153841103967164","10.7844439-10.7829504-10.730744814924-10.775833333333-10.8585741-10.726910700135-10.778616976189-10.773447283294-10.755595133788"
"10153868264978394","10.766129429041-10.777329760768-10.767313098301-10.780833333333-10.8171473-10.8171473"
"10154473043293356","10.773370292485-10.7777824-10.730852785315-10.779492333935-21.024166666667-10.8171473"
"10154517926014896","10.7940111-10.730744814924-10.813112038302-10.8171473-10.7769519588-10.803321980356-10.803321980356-10.7899704-10.7878103-10.8068469617-10.774620909332"
"10154524365635200","10.766129429041-10.777329760768-10.779788-10.8171473-10.78392654-10.790258594234-10.767313098301-10.8171473-10.766129429041-10.772821261302-10.8171473"
"10156191108435322","10.766129429041-10.8171473-10.7711897-10.780833333333-10.813112038302-10.8171473-10.766129429041-10.8171473-10.8050785-10.8050785-10.8171473-10.816938324444"
"10156254955480254","10.766129429041-10.7829504-10.790258594234-10.779934425415-10.813112038302-10.8171473-10.766129429041-10.7929997-10.790258594234-10.816874263333-10.772821261302-10.8171473-10.777537591563"
"10156321553805612","10.766129429041-10.730852785315-10.730744814924-10.779934425415-10.780833333333-10.726910700135-10.816874263333-10.777603336811"
"10200902674007276","10.77014849532-10.7774496-10.729411608643-10.8585741-10.726910700135-10.779492333935-10.7837296"
"10201015086295200","10.7899704-10.741962426559-10.79258767-10.8171473-10.755595133788"
"10201144172402116","10.7829504-10.777537591563-10.7899704-10.78722-10.7829504-10.7829504-10.729411608643-10.730744814924-10.813112038302-10.8171473-10.8585741-10.779492333935-10.741962426559-10.766129429041-10.801144417231-10.8068469617-10.726910700135"
"10201186044170432","10.77014849532-10.7899704-10.730744814924-10.813112038302-10.8171473-10.726910700135-10.741962426559-10.766129429041-10.76612200006-10.7677002"
"10201268432310336","10.779788-10.8171473-10.766129429041-10.7929997-10.772821261302-10.8171473"
"10203425458676264","10.7777824-10.766129429041-10.777698260699-10.730852785315-10.730744814924-10.7907801-10.813112038302-10.8171473-10.8585741-10.779492333935"
"10203577386353640","10.7899704-10.775833333333-10.730744814924-10.780833333333-10.779492333935-10.7929997-10.7768402"
"10203630983613656","10.775833333333-10.726910700135-10.803321980356-10.779492333935-10.741962426559-10.7694-10.79258767-10.7694-10.738611111111-10.8068469617-10.804634796667"
"10203670881130844","10.780833333333-10.779492333935-10.741962426559-10.79258767-10.773447283294-10.8068469617"
"10203678931132960","10.7829504-10.779934425415-10.813112038302-10.816938324444-10.794493595506-10.7829504-10.789192-10.726910700135"
"10203702016269164","10.766129429041-10.779788-10.767313098301-10.813112038302-10.8171473-10.7769519588-10.767313098301"
"10203766654366184","10.8171473-10.790258594234-10.8171473-10.777698260699-10.790258594234-10.777698260699-10.790258594234-10.8171473-10.766129429041-10.790258594234-10.790258594234-10.790258594234-10.816874263333-10.790258594234-10.790258594234"
"10204592990854242","10.729411608643-10.780833333333-10.8171473-10.726910700135-10.779492333935-10.797913712459-10.8171473-10.779148221547-10.8171473-10.726910700135"
"10204729072301058","10.7807903-10.766129429041-10.7694-10.777329760768-10.768915165541-10.777698260699-10.790258594234-10.779934425415-10.780833333333-10.8171473-21.024166666667"
"10204997278839772","10.7694-10.7899704-10.762200730909-10.795590790197-10.730744814924-10.780833333333-10.794493595506-10.773573760021"
"10205073172818132","10.766129429041-10.777698260699-10.777329760768-10.8171473-10.777698260699-10.777698260699-10.766129429041-10.772821261302-10.777698260699-10.777698260699-10.777698260699-10.777698260699-10.777698260699-10.777698260699-10.777698260699"
"10205166958160524","10.767313098301-10.813112038302-21.024166666667-10.8171473-10.767313098301"
"10205548979939908","10.78392654-10.7711897-10.729509080508-10.767003764258-10.730744814924-10.728783919759-10.813112038302-10.7769519588-10.766129429041-10.766129429041-10.7771196-10.772821261302-10.726910700135"
"10205683042099392","10.730852785315-10.730744814924-10.8585741-10.723758905799-10.72790167305"
"10205718333372740","10.766129429041-10.767313098301-10.767313098301-10.8171473-10.771507966836-10.767313098301-10.790258594234-10.779148221547"
"10205719556888440","10.7694-10.766129429041-10.777698260699-10.762200730909-10.775833333333-10.726910700135-10.7694-10.8066225-10.755595133788-10.77563-21.06324963-10.789192-10.791655570391-10.7829504-10.79423034573-10.808119400078"
"10206591154950032","10.766129429041-10.7899704-10.7940111-10.730852785315-10.730744814924-10.780833333333-10.7907801-10.813112038302-10.8171473"
"10206676763871176","10.766129429041-10.8171473-10.780833333333-10.766129429041-10.8171473-10.816874263333-10.8171473"
"10206769779817844","10.7843752-10.7694-10.729411608643-10.730744814924-10.780833333333-10.8171473-10.7929997-10.8171473-10.77688321548-10.727359179346"
"10206906030262832","10.779934425415-10.766129429041-10.767313098301-10.7711897-10.777537591563-10.729411608643-10.780833333333-10.813112038302-10.766129429041-10.766129429041-10.779148221547-10.7704268"
"10206931739944972","10.806337345686-10.730744814924-10.779934425415-10.8171473-10.75-10.779148221547"
"10206933236042764","10.7829504-10.7899704-10.8171473-10.726910700135-10.779492333935-10.723758905799-10.7837296-10.76612200006-10.7829504"
"10206940758694626","10.767313098301-10.7711897-10.767313098301-10.8171473-10.767313098301-10.767313098301-10.767313098301-10.767313098301"
"10206973584310896","10.766129429041-10.78392654-10.790258594234-10.767313098301-10.8171473-10.8171473-10.790258594234-10.76612200006-10.766129429041-10.790258594234"
"10207020555863952","10.7777824-10.779492333935-10.729411608643-10.730744814924-10.779492333935-10.803321980356-10.7694-10.79258767"
"10207127847588396","10.779934425415-10.7807903-10.771507966836-10.729263275524-10.78392654-10.78722-10.729509080508-10.8171473-10.8585741-10.8009071-10.772277371056-10.719959234777-10.772393308507-10.766129429041-10.8171473-10.816874263333-10.772821261302-10.8171473"
"10207132453048284","10.768915165541-10.768915165541-10.730852785315-10.7929997-10.723758905799-10.779148221547-10.77563-10.79423034573"
"10207251346258638","10.8171473-10.777329760768-10.780833333333-10.8171473-10.8171473-10.8171473-10.794493595506"
"10207808222461364","10.77474481135-10.768915165541-10.7694-10.729411608643-10.780833333333-10.7907801-10.8009071-10.8474672-10.819966714184-10.7843752-10.778132866053"
"10207898863450544","10.766129429041-10.7822027-10.7829504-10.7711897-10.7829504-10.730744814924-10.8171473-10.7769519588-10.7929997-10.723758905799-10.8171473-10.755595133788-21.06324963-10.8171473"
"10207918056730800","10.8171473-10.767313098301-10.767313098301-10.767313098301"
"10207933931007486","10.767313098301-10.767313098301-10.8171473-10.767313098301-10.8171473-10.766129429041-10.772821261302-10.790258594234-10.76612200006-10.8171473-10.767313098301-10.777698260699-10.767313098301-10.816938324444"
"10207963509542492","10.777537591563-10.763370132014-10.7829504-10.7940111-10.780833333333-10.8171473-10.755595133788-21.06324963-10.7829504"
"10208020264844684","10.7771196-10.766129429041-10.768915165541-10.777698260699-10.78392654-10.7711897-10.729411608643-10.771507966836-10.80534-10.779934425415-10.8171473-10.7769519588-10.741962426559-10.7929997-10.7694-10.8171473-10.81589517-10.816874263333-10.8171473-10.779148221547-10.8171473-10.772821261302-10.780855698549"
"10208059095264416","10.767313098301-10.8171473-10.7711897-10.767313098301-10.766129429041-10.772821261302-10.767313098301-10.767313098301-10.767313098301-10.772821261302-10.767313098301-10.7694-10.767313098301"
"10208078682148132","10.777537591563-10.7899704-10.7829504-10.780524473274-10.779934425415-10.79423034573-10.7899704-21.024166666667-10.773447283294-10.7829504-10.8171473-10.7843752-10.78071470058"
"10208234558489760","10.790258594234-10.8171473-10.816874263333-10.777698260699"
"10208238589109344","10.77014849532-10.7807903-10.775833333333-10.796220788824-10.76096798517-10.791722808333-10.78722-10.794553763104-10.730852785315-10.730744814924-10.780833333333-10.7907801-10.768005814299-10.726910700135-10.779492333935-10.803321980356-10.8009071-10.8554313-10.7694"
"10208420553861558","10.7829504-10.7829504-10.723758905799-10.7837296-10.816874263333-10.7677002-21.06324963-10.774620909332"
"10208430697551840","10.730744814924-10.780833333333-10.8585741-10.8050785-10.816874263333-10.755595133788"
"10208623231044876","10.766129429041-10.779788-10.7829504-10.729411608643-10.779934425415-10.780833333333-10.8171473-10.779148221547"
"10208700531257840","10.7694-10.775833333333-10.730744814924-10.8585741-10.803321980356-10.779492333935-10.7694-10.7677002"
"10208734314814326","10.7694-10.78392654-10.790258594234-10.767313098301-10.7929997-10.8171473"
"10209519409279776","10.785859280932"
